"Transcript"	"miRNA"	"UTR_length"	"Site_range"	"Seed_range"	"Seed_kind"	"GU_pair"	"tA1"	"region12.17"	"region4.15"	"X2.8_range"	"X9.11_range"	"X12._range"	"Seed44_score"	"Seed47_score"	"Seed50_score"	"Ghybrid"	"Ghybrid_score"	"Gnucl"	"Gnucl_score"	"Gtotal"	"Gtotal_score"	"SiteAcc"	"SiteAcc_score"	"UpsAcc"	"UpsAcc_score"	"DwsAcc"	"DwsAcc_score"	"SeedAcc"	"SeedAcc_score"	"SiteBegin"	"SiteBegin_score"	"UpAU"	"UpAU_score"	"DwAU"	"DwAU_score"
"NM_017589"	"miR-23b"	1000	"727-757"	"750-755"	"offset-6mer"	0	0	1	0	"750-756"	"742-743"	"727-739"	1.0801	1.1939	0.9135	-22	0.8703	-1.348	1.0647	-3.045	1.0049	0.425	1.0534	0.406	1.0899	0.293	0.8213	0.361	1.0064	0.72	0.8331	0.64	1.618	0.333	0.4824
"NM_017589"	"miR-23b"	1000	"727-755"	"750-755"	"offset-6mer"	0	0	1	0	"750-755"	"742-743"	"727-739"	1.0801	1.1939	0.9135	-18.5	1.1591	-1.351	1.0647	0.236000000000001	0.7129	0.42	1.0534	0.406	1.0899	0.358	0.9543	0.361	1.0064	0.72	0.8331	0.64	1.618	0.333	0.4824
"NM_017589"	"miR-26a"	1000	"684-709"	"703-708"	"7mer-A1"	0	1	0	0	"703-708"	"696-696"	"684-695"	1.1236	0.8376	1.1665	-18.2	1.1591	-2.559	1.268	-9.085	1.3643	0.433	1.0534	0.439	1.0899	0.453	1.155	0.502	1.0455	0.68	0.7679	0.56	1.5183	0.567	1.5517
"NM_017589"	"miR-26b"	1000	"687-709"	"703-708"	"7mer-A1"	0	1	0	0	"703-708"	"700-701"	"687-699"	1.1236	0.8376	1.1665	-18.1	1.1591	-3.939	1.2747	-10.107	1.3689	0.435	1.0534	0.494	1.0967	0.453	1.155	0.502	1.0455	0.68	0.7679	0.56	1.5183	0.567	1.5517
"NM_017589"	"miR-340"	1000	"837-857"	"851-856"	"7mer-A1"	0	1	0	0	"850-856"	"0-0"	"837-846"	1.1236	0.8376	1.1665	-10.7	1.4244	-2.491	1.1553	-1.215	1.002	0.566	1.5726	0.363	0.9738	0.392	0.9543	0.716	1.4143	0.83	0.5582	0.52	1.1864	0.5	1.2001
"NM_017589"	"miR-361-5p"	1000	"315-332"	"327-332"	"offset-6mer"	0	0	1	0	"327-332"	"0-0"	"315-323"	1.0801	1.1939	0.9135	-17.1	1.3042	-0.066	0.684	-0.704000000000001	1.0246	0.219	0.6635	0.675	1.2364	0.283	0.8213	0.191	0.81	0.31	1.1525	0.64	1.618	0.433	0.7881
"NM_017589"	"miR-374a-3p"	1000	"239-247"	"242-247"	"7mer-A1"	0	1	0	0	"242-247"	"241-241"	"239-240"	1.1236	0.8376	1.1665	-10.8	1.4244	-3.599	1.2747	-10.058	1.3689	0.797	2.6138	0.473	1.0967	0.758	1.0297	0.73	1.4143	0.23	1.1453	0.68	1.696	0.667	1.4726
"NM_017589"	"miR-425"	1000	"641-662"	"655-661"	"7mer-m8"	0	0	0	0	"655-661"	"653-654"	"641-649"	1.1619	0.8376	1.2186	-22.5	0.8703	-0.429	0.684	-5.329	1.0339	0.38	0.9465	0.353	0.9738	0.435	1.1546	0.242	0.9327	0.64	0.7679	0.52	1.1864	0.633	1.5733
"NM_017589"	"miR-484"	1000	"546-597"	"592-597"	"offset-6mer"	0	0	0	0	"592-597"	"559-590"	"546-558"	0.8931	0.8376	0.9135	-20.4	1.0067	-2.085	1.1553	4.534	0.7129	0.408	1.0534	0.567	1.2303	0.346	0.8829	0.418	1.1993	0.54	0.9265	0.64	1.618	0.433	0.7881
"NM_017589"	"miR-615-3p"	1000	"779-800"	"795-800"	"offset-6mer"	0	0	0	0	"795-800"	"791-793"	"779-785"	0.8931	0.8376	0.9135	-24.7	0.769	-0.035	0.684	-1.588	1.002	0.374	0.9465	0.407	1.0899	0.284	0.8213	0.234	0.9327	0.77	0.8331	0.32	0.5418	0.5	1.2001
"NM_017589"	"miR-744"	1000	"712-744"	"738-743"	"7mer-A1"	0	1	1	0	"728-743"	"716-727"	"712-715"	1.3722	1.1939	1.1665	-26.3	0.553	-4.571	1.2954	-5.082	1.0339	0.338	0.8268	0.484	1.0967	0.543	1.1265	0.159	0.81	0.71	0.8331	0.72	1.5854	0.433	0.7881
"NM_017589"	"miR-93-3p"	1000	"647-675"	"670-675"	"offset-6mer"	0	0	0	0	"670-675"	"668-669"	"647-658"	0.8931	0.8376	0.9135	-18	1.1591	-2.144	1.1553	1.822	0.7129	0.391	0.9465	0.33	0.9586	0.595	1.3853	0.306	0.9204	0.64	0.7679	0.56	1.5183	0.667	1.4726
"NM_017589"	"miR-93"	1000	"594-621"	"616-621"	"offset-6mer"	0	0	0	0	"616-621"	"604-615"	"594-603"	0.8931	0.8376	0.9135	-19.2	1.0384	-0.646	0.9465	-1.452	1.002	0.377	0.9465	0.246	0.8671	0.339	0.8829	0.184	0.81	0.59	0.9265	0.64	1.618	0.533	1.4919
"NM_001100418"	"miR-103"	900	"571-583"	"578-583"	"7mer-A1"	0	1	0	0	"578-583"	"0-0"	"571-577"	1.1236	0.8376	1.1665	-26	0.553	-0.145	0.684	-4.67	1.0645	0.295	0.642	0.375	0.9738	0.341	0.8829	0.169	0.81	0.63	0.7679	0.24	0.3656	0.333	0.4824
"NM_001100418"	"miR-103"	900	"147-168"	"162-167"	"6mer"	0	0	1	0	"162-167"	"159-160"	"147-158"	0.9926	1.1939	0.7964	-26.8	0.553	-1.237	1.0647	0.884	0.7129	0.232	0.6635	0.282	0.8763	0.578	1.3853	0.483	1.0439	0.16	1.2551	0.28	0.4163	0.267	0.3694
"NM_001100418"	"miR-106b-3p"	900	"133-160"	"155-160"	"offset-6mer"	0	0	0	0	"155-160"	"152-154"	"133-151"	0.8931	0.8376	0.9135	-31.1	0.553	-0.049	0.684	17.711	0.7129	0.193	0.691	0.622	1.085	0.426	1.1546	0.187	0.81	0.14	1.2551	0.4	0.6117	0.3	0.3694
"NM_001100418"	"miR-106b-3p"	900	"409-430"	"425-430"	"offset-6mer"	0	0	0	0	"425-430"	"418-424"	"409-417"	0.8931	0.8376	0.9135	-25.1	0.553	-4.826	1.2954	-6.912	1.2468	0.451	1.3778	0.351	0.9738	0.427	1.1546	0.579	1.2235	0.45	1.1227	0.32	0.5418	0.233	0.4193
"NM_001100418"	"miR-107"	900	"570-583"	"578-583"	"7mer-A1"	0	1	0	0	"578-583"	"0-0"	"570-577"	1.1236	0.8376	1.1665	-28.4	0.553	-8.165	0.874	-6.965	1.2468	0.335	0.8268	0.33	0.9586	0.341	0.8829	0.169	0.81	0.63	0.7679	0.28	0.4163	0.333	0.4824
"NM_001100418"	"miR-107"	900	"147-168"	"162-167"	"6mer"	0	0	1	0	"162-167"	"159-160"	"147-158"	0.9926	1.1939	0.7964	-26.8	0.553	-1.237	1.0647	0.884	0.7129	0.232	0.6635	0.282	0.8763	0.578	1.3853	0.483	1.0439	0.16	1.2551	0.28	0.4163	0.267	0.3694
"NM_001100418"	"miR-10a"	900	"330-350"	"345-350"	"6mer"	0	0	0	0	"345-350"	"343-344"	"330-341"	0.7794	0.8376	0.7964	-21	0.9439	-0.009	0.684	0.456	0.7129	0.368	0.9465	0.323	0.9586	0.618	1.4365	0.297	1.0461	0.36	1.1525	0.24	0.3656	0.3	0.3694
"NM_001100418"	"miR-10b"	900	"330-350"	"345-350"	"6mer"	0	0	0	0	"345-350"	"343-344"	"330-341"	0.7794	0.8376	0.7964	-21.2	0.9439	-0.009	0.684	0.256	0.7129	0.368	0.9465	0.323	0.9586	0.618	1.4365	0.297	1.0461	0.36	1.1525	0.24	0.3656	0.3	0.3694
"NM_001100418"	"miR-125a-5p"	900	"315-349"	"343-349"	"7mer-m8"	0	0	0	0	"343-349"	"334-335"	"315-333"	1.1619	0.8376	1.2186	-28.6	0.553	-2.057	1.1553	10.236	0.7129	0.354	0.9465	0.162	0.8335	0.612	1.4365	0.295	1.0461	0.35	1.1525	0.32	0.5418	0.3	0.3694
"NM_001100418"	"miR-125b"	900	"330-349"	"343-349"	"7mer-m8"	0	0	0	0	"343-349"	"340-341"	"330-338"	1.1619	0.8376	1.2186	-25.7	0.553	-1.831	1.1104	-4.222	1.0645	0.378	0.9465	0.323	0.9586	0.612	1.4365	0.295	1.0461	0.36	1.1525	0.24	0.3656	0.3	0.3694
"NM_001100418"	"miR-130b-5p"	900	"204-221"	"216-221"	"offset-6mer"	0	0	0	0	"216-221"	"215-215"	"204-211"	0.8931	0.8376	0.9135	-18.4	1.1591	-0.668	0.9465	3.65	0.7129	0.365	0.9465	0.221	0.8671	0.348	0.8829	0.539	1.0455	0.22	1.1453	0.24	0.3656	0.267	0.3694
"NM_001100418"	"miR-15a"	900	"154-169"	"162-168"	"7mer-m8"	0	0	0	0	"162-168"	"0-0"	"154-160"	1.1619	0.8376	1.2186	-21.8	0.9439	-6.787	1.1785	-8.402	1.3318	0.372	0.9465	0.217	0.8671	0.52	1.1265	0.544	1.0455	0.17	1.2551	0.24	0.3656	0.267	0.3694
"NM_001100418"	"miR-15a"	900	"494-518"	"513-518"	"6mer"	0	0	0	0	"513-518"	"0-0"	"494-500"	0.7794	0.8376	0.7964	-21.2	0.9439	-0.002	0.684	4.189	0.7129	0.3	0.642	0.318	0.9586	0.295	0.8213	0.247	0.9327	0.54	0.9265	0.32	0.5418	0.233	0.4193
"NM_001100418"	"miR-15a"	900	"552-583"	"578-583"	"offset-6mer"	0	0	0	0	"578-583"	"571-573"	"552-560"	0.8931	0.8376	0.9135	-21.2	0.9439	-0.686	0.9465	-0.454000000000001	1.0246	0.343	0.8268	0.24	0.8671	0.341	0.8829	0.169	0.81	0.61	0.7679	0.32	0.5418	0.333	0.4824
"NM_001100418"	"miR-15b"	900	"135-169"	"162-168"	"7mer-m8"	0	0	0	0	"162-168"	"0-0"	"135-159"	1.1619	0.8376	1.2186	-21.4	0.9439	-6.787	1.1785	21.783	0.7129	0.29	0.642	0.499	1.0967	0.52	1.1265	0.544	1.0455	0.15	1.2551	0.36	0.6117	0.267	0.3694
"NM_001100418"	"miR-15b"	900	"487-518"	"513-518"	"6mer"	0	0	0	0	"513-518"	"497-497"	"487-494"	0.7794	0.8376	0.7964	-18.2	1.1591	-0.067	0.684	7.039	0.7129	0.295	0.642	0.299	0.8763	0.295	0.8213	0.247	0.9327	0.54	0.9265	0.28	0.4163	0.233	0.4193
"NM_001100418"	"miR-15b"	900	"563-583"	"578-583"	"offset-6mer"	0	0	0	0	"578-583"	"571-573"	"563-570"	0.8931	0.8376	0.9135	-20.5	1.0067	-4.096	1.1973	0.86	0.7129	0.372	0.9465	0.272	0.8763	0.341	0.8829	0.169	0.81	0.62	0.7679	0.28	0.4163	0.333	0.4824
"NM_001100418"	"miR-16"	900	"141-169"	"162-168"	"7mer-m8"	0	0	0	0	"162-168"	"159-160"	"141-158"	1.1619	0.8376	1.2186	-23.4	0.8312	-6.787	1.1785	10.156	0.7129	0.283	0.642	0.299	0.8763	0.52	1.1265	0.544	1.0455	0.15	1.2551	0.36	0.6117	0.267	0.3694
"NM_001100418"	"miR-16"	900	"498-518"	"513-518"	"6mer"	0	0	0	0	"513-518"	"507-508"	"498-500"	0.7794	0.8376	0.7964	-19.7	1.0384	0	0.684	4.51	0.7129	0.307	0.8268	0.345	0.9586	0.295	0.8213	0.247	0.9327	0.55	0.9265	0.28	0.4163	0.233	0.4193
"NM_001100418"	"miR-16"	900	"566-583"	"578-583"	"offset-6mer"	0	0	0	0	"578-583"	"576-576"	"566-573"	0.8931	0.8376	0.9135	-20.6	1.0067	-2.711	1.268	0.725999999999999	0.7129	0.379	0.9465	0.327	0.9586	0.341	0.8829	0.169	0.81	0.62	0.7679	0.28	0.4163	0.333	0.4824
"NM_001100418"	"miR-17-3p"	900	"566-586"	"580-585"	"6mer"	0	0	0	0	"579-585"	"0-0"	"566-576"	0.7794	0.8376	0.7964	-25.6	0.553	-0.008	0.684	-1.283	1.002	0.393	0.9465	0.327	0.9586	0.318	0.8829	0.245	0.9327	0.62	0.7679	0.28	0.4163	0.3	0.3694
"NM_001100418"	"miR-17-3p"	900	"526-543"	"538-543"	"6mer"	0	0	1	0	"538-543"	"537-537"	"526-534"	0.9926	1.1939	0.7964	-21.9	0.9439	-0.008	0.684	6.458	0.7129	0.207	0.6635	0.22	0.8671	0.377	0.9543	0.161	0.81	0.58	0.9265	0.2	0.3131	0.267	0.3694
"NM_001100418"	"miR-17-3p"	900	"133-158"	"152-157"	"6mer"	0	0	0	0	"152-157"	"144-150"	"133-143"	0.7794	0.8376	0.7964	-25.3	0.553	-0.038	0.684	17.612	0.7129	0.205	0.6635	0.622	1.085	0.418	1.1546	0.164	0.81	0.14	1.2551	0.4	0.6117	0.3	0.3694
"NM_001100418"	"miR-17-3p"	900	"237-264"	"259-264"	"6mer"	0	0	1	0	"258-264"	"0-0"	"237-244"	0.9926	1.1939	0.7964	-24	0.769	-0.382	0.684	17.493	0.7129	0.254	0.642	0.348	0.9586	0.244	0.7655	0.033	0.7267	0.26	1.1453	0.32	0.5418	0.233	0.4193
"NM_001100418"	"miR-18a-3p"	900	"583-615"	"610-615"	"6mer"	0	0	1	0	"609-615"	"604-605"	"583-603"	0.9926	1.1939	0.7964	-28.9	0.553	-0.443	0.684	13.843	0.7129	0.26	0.642	0.433	1.0899	0.247	0.7655	0.207	0.9327	0.64	0.7679	0.2	0.3131	0.433	0.7881
"NM_001100418"	"miR-218"	900	"420-427"	"421-426"	"6mer"	0	0	0	0	"420-426"	"0-0"	"0-0"	0.7794	0.8376	0.7964	-15.5	1.2856	-2.808	1.268	-9.039	1.3643	0.54	1.5189	0.317	0.9586	0.449	1.1546	0.52	1.0455	0.46	1.1227	0.36	0.6117	0.233	0.4193
"NM_001100418"	"miR-22"	900	"484-511"	"506-511"	"offset-6mer"	0	0	0	0	"506-511"	"503-504"	"484-496"	0.8931	0.8376	0.9135	-22.7	0.8703	-0.492	0.684	3.036	0.7129	0.332	0.8268	0.26	0.8763	0.236	0.7655	0.246	0.9327	0.53	0.9265	0.28	0.4163	0.2	0.2646
"NM_001100418"	"miR-22"	900	"612-641"	"636-641"	"6mer"	0	0	0	0	"625-641"	"622-624"	"612-615"	0.7794	0.8376	0.7964	-20.3	1.0067	-0.77	0.9465	7.443	0.7129	0.253	0.642	0.157	0.8335	0.652	1.3563	0.219	0.9327	0.68	0.7679	0.32	0.5418	0.633	1.5733
"NM_001100418"	"miR-24"	900	"255-271"	"266-271"	"offset-6mer"	0	0	0	0	"266-271"	"261-265"	"255-260"	0.8931	0.8376	0.9135	-26.1	0.553	-0.257	0.684	5.985	0.7129	0.148	0.642	0.362	0.9738	0.32	0.8829	0.215	0.9327	0.28	1.1453	0.32	0.5418	0.267	0.3694
"NM_001100418"	"miR-29a"	900	"226-244"	"239-244"	"offset-6mer"	0	0	0	0	"239-244"	"233-235"	"226-232"	0.8931	0.8376	0.9135	-24.7	0.769	-1.075	1.0647	-4.996	1.0645	0.45	1.0534	0.369	0.9738	0.239	0.7655	0.553	1.2235	0.25	1.1453	0.24	0.3656	0.3	0.3694
"NM_001100418"	"miR-29a"	900	"454-474"	"468-473"	"6mer"	0	0	0	0	"468-473"	"464-466"	"454-463"	0.7794	0.8376	0.7964	-25.8	0.553	-0.265	0.684	-6.359	1.2468	0.335	0.8268	0.28	0.8763	0.237	0.7655	0.359	1.0064	0.5	0.9265	0.24	0.3656	0.233	0.4193
"NM_001100418"	"miR-29b"	900	"220-244"	"239-244"	"offset-6mer"	0	0	0	0	"239-244"	"233-235"	"220-232"	0.8931	0.8376	0.9135	-20.8	1.0067	-0.67	0.9465	9.989	0.7129	0.35	0.8268	0.422	1.0899	0.239	0.7655	0.553	1.2235	0.24	1.1453	0.28	0.4163	0.3	0.3694
"NM_001100418"	"miR-29b"	900	"453-474"	"468-473"	"6mer"	0	0	0	0	"468-473"	"464-466"	"453-463"	0.7794	0.8376	0.7964	-19.1	1.0384	-0.163	0.684	2.716	0.7129	0.325	0.8268	0.329	0.9586	0.237	0.7655	0.359	1.0064	0.5	0.9265	0.28	0.4163	0.233	0.4193
"NM_001100418"	"miR-29c"	900	"226-244"	"239-244"	"offset-6mer"	0	0	0	0	"239-244"	"233-235"	"226-232"	0.8931	0.8376	0.9135	-22	0.8703	-0.702	0.9465	-2.296	0.9315	0.45	1.0534	0.369	0.9738	0.239	0.7655	0.553	1.2235	0.25	1.1453	0.24	0.3656	0.3	0.3694
"NM_001100418"	"miR-29c"	900	"454-474"	"468-473"	"6mer"	0	0	0	0	"468-473"	"464-466"	"454-463"	0.7794	0.8376	0.7964	-23.2	0.8312	-0.229	0.684	-3.759	1.0049	0.335	0.8268	0.28	0.8763	0.237	0.7655	0.359	1.0064	0.5	0.9265	0.24	0.3656	0.233	0.4193
"NM_001100418"	"miR-30e-3p"	900	"622-645"	"640-645"	"7mer-A1"	0	1	0	0	"639-645"	"637-637"	"622-635"	1.1236	0.8376	1.1665	-21.4	0.9439	-0.385	0.684	-7.513	1.1606	0.346	0.8268	0.107	0.6317	0.78	1.0297	0.376	1.0064	0.69	0.7679	0.24	0.3656	0.6	1.5517
"NM_001100418"	"miR-331-3p"	900	"712-739"	"734-739"	"offset-6mer"	0	0	0	0	"734-739"	"726-733"	"712-725"	0.8931	0.8376	0.9135	-25.3	0.553	-6.094	1.2183	7.514	0.7129	0.294	0.642	0.56	1.2303	0.12	0.6498	0.6	1.2235	0.79	0.8331	0.48	0.9923	0.3	0.3694
"NM_001100418"	"miR-331-3p"	900	"712-743"	"734-739"	"offset-6mer"	0	0	0	0	"734-742"	"726-733"	"712-725"	0.8931	0.8376	0.9135	-26.2	0.553	-6.094	1.2183	12.72	0.7129	0.263	0.642	0.56	1.2303	0.133	0.6498	0.6	1.2235	0.79	0.8331	0.48	0.9923	0.3	0.3694
"NM_001100418"	"miR-424"	900	"149-169"	"162-168"	"7mer-m8"	0	0	0	0	"162-168"	"0-0"	"149-156"	1.1619	0.8376	1.2186	-21.6	0.9439	-6.794	1.1785	3.976	0.7129	0.288	0.642	0.273	0.8763	0.52	1.1265	0.544	1.0455	0.16	1.2551	0.24	0.3656	0.267	0.3694
"NM_001100418"	"miR-424"	900	"501-518"	"513-518"	"6mer"	0	0	0	0	"513-518"	"0-0"	"501-509"	0.7794	0.8376	0.7964	-18.5	1.1591	-0.01	0.684	3.624	0.7129	0.353	0.9465	0.27	0.8763	0.295	0.8213	0.247	0.9327	0.55	0.9265	0.24	0.3656	0.233	0.4193
"NM_001100418"	"miR-424"	900	"564-583"	"578-583"	"offset-6mer"	0	0	0	0	"578-583"	"574-574"	"564-573"	0.8931	0.8376	0.9135	-17.8	1.3042	-0.552	0.9465	3.55	0.7129	0.349	0.8268	0.328	0.9586	0.341	0.8829	0.169	0.81	0.62	0.7679	0.32	0.5418	0.333	0.4824
"NM_001100418"	"miR-484"	900	"326-333"	"326-332"	"7mer-m8"	0	0	0	0	"326-332"	"0-0"	"0-0"	1.1619	0.8376	1.2186	-19.4	1.0384	-1.211	1.0647	-9.043	1.3643	0.48	1.3778	0.225	0.8671	0.35	0.8829	0.465	1.0439	0.36	1.1525	0.28	0.4163	0.2	0.2646
"NM_001100418"	"miR-484"	900	"495-540"	"535-540"	"6mer"	0	0	0	0	"531-540"	"527-530"	"495-524"	0.7794	0.8376	0.7964	-19.4	1.0384	0	0.684	35.545	0.7129	0.261	0.642	0.319	0.9586	0.34	0.8829	0.017	0.7267	0.55	0.9265	0.32	0.5418	0.267	0.3694
"NM_001100418"	"miR-484"	900	"126-144"	"139-144"	"offset-6mer"	0	0	0	0	"139-144"	"136-137"	"126-135"	0.8931	0.8376	0.9135	-22.1	0.8703	0	0.684	6.101	0.7129	0.293	0.642	0.7	1.2364	0.152	0.6307	0.346	0.9204	0.14	1.2551	0.36	0.6117	0.333	0.4824
